0.1752558827963993,0.1752558827963993,0.1752558827963993,0.1752558827963993,0,0,0,0,0,0,0,0,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0,0,0,0,0,0,0,0.7774117304520728,0.7774117304520728,0.7774117304520728,0.7774117304520728,0.7774117304520728,0.7774117304520728,0.7774117304520728
0.1752558827963993,0.1752558827963993,0.1752558827963993,0.1752558827963993,0.1752558827963993,0.1752558827963993,0,0,0,0,0,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0,0,0,0,0,0,0,0.7774117304520728,0.7774117304520728,0.7774117304520728,0.7774117304520728,0.7774117304520728,0.7774117304520728
0.1752558827963993,0.1752558827963993,0.1752558827963993,0.1752558827963993,0.1752558827963993,0.1752558827963993,0.1752558827963993,0,0,0,0,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0,0,0,0,0,0,0,0.7774117304520728,0.7774117304520728,0.7774117304520728,0.7774117304520728,0.7774117304520728,0.7774117304520728
0.1752558827963993,0.1752558827963993,0.1752558827963993,0.1752558827963993,0.1752558827963993,0.1752558827963993,0.1752558827963993,0,0,0,0,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0,0,0,0,0,0,0,0.7774117304520728,0.7774117304520728,0.7774117304520728,0.7774117304520728,0.7774117304520728,0.7774117304520728
0.1752558827963993,0.1752558827963993,0.1752558827963993,0.1752558827963993,0.1752558827963993,0.1752558827963993,0,0,0,0,0,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0,0,0,0,0,0,0,0,0.7774117304520728,0.7774117304520728,0.7774117304520728,0.7774117304520728,0.7774117304520728
0.5023155801868984,0.5023155801868984,0.5023155801868984,0.1752558827963993,0,0,0,0,0,0,0,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0,0,0,0,0,0,0,0,0,0,0.7774117304520728,0.7774117304520728,0.7774117304520728,0.7774117304520728
0.32705969739049906,0.32705969739049906,0.32705969739049906,0,0,0,0,0,0,0,0,0,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0.4712923486936721,0,0,0,0,0,0,0,0,0,0,0,0,0.7774117304520728,0.7774117304520728,0.7774117304520728
0.32705969739049906,0.32705969739049906,0.32705969739049906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7774117304520728,0.7774117304520728
0.32705969739049906,0.32705969739049906,0.32705969739049906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32705969739049906,0.32705969739049906,0.32705969739049906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
