0,0,0,0,0,0,0,0,0,0,0,0,0.23791278228897034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.23791278228897034,0.23791278228897034,0.23791278228897034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.342578060738394,0,0,0.23791278228897034,0.23791278228897034,0.23791278228897034,0.23791278228897034,0.23791278228897034,0.23791278228897034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.342578060738394,0.5804908430273643,0.5804908430273643,0.5804908430273643,0.5804908430273643,0.23791278228897034,0.23791278228897034,0.23791278228897034,0.23791278228897034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.342578060738394,0.5804908430273643,0.5804908430273643,0.5804908430273643,0.23791278228897034,0.23791278228897034,0.23791278228897034,0.23791278228897034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666
0,0,0,0,0.342578060738394,0.342578060738394,0.342578060738394,0.5804908430273643,0.5804908430273643,0.23791278228897034,0.23791278228897034,0.34663113602714446,0.34663113602714446,0.34663113602714446,0,0,0,0,0,0,0,0,0,0,0,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666
0,0,0,0,0,0,0.342578060738394,0.5804908430273643,0.5804908430273643,0,0,0.34663113602714446,0.34663113602714446,0.34663113602714446,0,0,0,0,0,0,0,0,0,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666
0,0,0,0,0,0,0,0,0,0,0,0.34663113602714446,0.34663113602714446,0,0,0,0,0,0,0,0,0,0,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666,0.8415553036951666
