0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.8946,0.9496,1.0128,1.0952,1.1972,1.2392,1.3106,1.362,1.4232,1.4844,1.5154,1.5664,1.6012,1.586,1.5848,1.6116,1.6322,1.6548,1.6672,1.686,1.7224,1.7408,1.7412,1.7616,1.8136,1.844,1.8354,1.8894,1.8946,1.9188,1.9578,2.0008,2.0468,2.0468,2.0388,2.0318,2.0108,1.9496,1.9344,1.8774,1.882,1.8496,1.7996,1.7772,1.7768,1.7604,1.722,1.7092,1.6988,1.6822,1.6776,1.6688,1.648,1.6272,1.5664,1.5154,1.4844,1.4232,1.362,1.3106,1.2392,1.1972,1.0952,1.0128,0.9496,0.8946,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.895,0.9398,1.023,1.1054,1.1674,1.249,1.3306,1.382,1.4432,1.4644,1.5256,1.5664,1.6072,1.592,1.5868,1.6116,1.6502,1.6508,1.6554,1.6898,1.7062,1.7266,1.747,1.7784,1.8138,1.817,1.8632,1.8654,1.8916,1.9178,1.9388,2.0268,2.0458,2.0418,2.0478,2.0328,2.0028,1.9446,1.9364,1.9122,1.8602,1.8478,1.8394,1.807,1.7706,1.7522,1.7358,1.7312,1.6988,1.6802,1.6696,1.6688,1.668,1.6272,1.5664,1.5154,1.4844,1.4232,1.3918,1.3106,1.249,1.1674,1.1152,1.0328,0.9496,0.9244,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.8754,0.9202,1.0132,1.0956,1.1776,1.2592,1.3106,1.3522,1.4134,1.4546,1.5354,1.5664,1.6072,1.602,1.5908,1.6116,1.6282,1.6488,1.6514,1.6858,1.6924,1.7108,1.7312,1.7434,1.7838,1.812,1.8372,1.8516,1.8876,1.9256,1.9538,2.0208,2.0418,2.0498,2.0468,2.0078,1.9886,1.9426,1.9164,1.9132,1.874,1.8656,1.8254,1.798,1.7816,1.7562,1.7378,1.7234,1.6808,1.6802,1.6656,1.6628,1.648,1.6072,1.5762,1.5354,1.4742,1.4232,1.382,1.3204,1.2788,1.1972,1.1152,1.0328,0.9398,0.9146,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.886,0.9504,1.0234,1.1058,1.1776,1.2392,1.3208,1.382,1.4134,1.4746,1.5154,1.5664,1.6072,1.622,1.5968,1.6116,1.6262,1.6268,1.6572,1.652,1.6782,1.6966,1.717,1.7374,1.7596,1.805,1.841,1.8354,1.8826,1.9096,1.9598,2.0138,2.0298,2.0478,2.0168,2.0186,1.9796,1.9304,1.9184,1.906,1.8878,1.8516,1.8344,1.826,1.7776,1.75,1.7316,1.7172,1.6926,1.69,1.6734,1.6448,1.628,1.6072,1.5762,1.5354,1.4742,1.4232,1.362,1.3106,1.249,1.1874,1.1152,1.0528,0.9696,0.9448,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.857,0.9508,1.0336,1.096,1.1678,1.2494,1.291,1.3722,1.4134,1.4746,1.5154,1.5664,1.6072,1.648,1.6028,1.6074,1.6062,1.6248,1.6552,1.6578,1.6742,1.6906,1.7208,1.7462,1.7526,1.7828,1.81,1.8294,1.8714,1.9096,1.9596,2.0188,2.0078,2.0008,2.0036,2.0096,1.9654,1.9314,1.9102,1.89,1.8918,1.8566,1.8502,1.8238,1.7856,1.765,1.7356,1.7172,1.6926,1.7018,1.6514,1.6368,1.628,1.617,1.5762,1.5252,1.4844,1.4232,1.3918,1.3306,1.269,1.1972,1.1254,1.063,0.97,0.9354,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.88,0.8676,0.9512,1.0438,1.0862,1.178,1.2396,1.291,1.3722,1.4236,1.4546,1.5154,1.5464,1.6072,1.628,1.6148,1.6094,1.598,1.6126,1.641,1.6456,1.66,1.6964,1.691,1.7232,1.7286,1.7628,1.7878,1.8152,1.8484,1.8784,1.9556,1.9836,2.0174,2.0096,2.0026,1.9664,1.9414,1.9192,1.8902,1.9028,1.8856,1.8494,1.844,1.8098,1.8034,1.777,1.7294,1.711,1.6864,1.6818,1.6494,1.6426,1.628,1.617,1.5762,1.5252,1.4942,1.453,1.3918,1.3106,1.2592,1.2074,1.1454,1.0732,0.9904,0.926,0.9,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.891,0.8586,0.9418,1.0344,1.0964,1.1882,1.2596,1.311,1.3424,1.4036,1.4546,1.5154,1.5464,1.6072,1.628,1.6048,1.6114,1.598,1.6126,1.6312,1.6416,1.6478,1.6784,1.6998,1.709,1.7124,1.7456,1.7848,1.8278,1.846,1.8932,1.9752,1.9864,1.9954,1.9974,1.9914,1.9594,1.9282,1.8992,1.903,1.8946,1.8794,1.8432,1.8398,1.8036,1.8012,1.7748,1.7284,1.713,1.6864,1.6838,1.669,1.6206,1.6316,1.597,1.5562,1.5252,1.4742,1.453,1.382,1.3306,1.289,1.2274,1.1556,1.0834,1.0006,0.9468,0.96,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.844,0.8692,0.9622,1.0446,1.1266,1.1882,1.24,1.3012,1.3526,1.4036,1.4546,1.5154,1.5464,1.5672,1.628,1.6268,1.5974,1.5898,1.6024,1.621,1.6314,1.638,1.6672,1.6846,1.6938,1.6972,1.7404,1.7566,1.8008,1.845,1.877,1.9702,1.9542,1.9832,1.9852,1.9432,1.952,1.917,1.9198,1.9026,1.8874,1.8522,1.838,1.8326,1.8004,1.798,1.7628,1.7462,1.7178,1.6802,1.6536,1.651,1.6402,1.6056,1.6068,1.5362,1.5252,1.4742,1.433,1.362,1.3306,1.2792,1.2176,1.1658,1.0838,1.021,0.9774,1.02,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.8158,0.87,0.9528,1.045,1.1168,1.1886,1.26,1.2914,1.3526,1.4036,1.4546,1.5056,1.5264,1.577,1.608,1.6386,1.5952,1.6036,1.5942,1.6088,1.6232,1.6288,1.654,1.6714,1.6806,1.6988,1.7042,1.7274,1.7836,1.8048,1.829,1.9478,1.963,1.971,1.953,1.944,1.91,1.9058,1.8886,1.8724,1.8474,1.8352,1.821,1.8196,1.7962,1.7918,1.7576,1.745,1.7166,1.67,1.6454,1.6408,1.6182,1.6016,1.6068,1.546,1.535,1.484,1.433,1.382,1.3306,1.2894,1.2376,1.156,1.094,1.0214,0.9582,1.08,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.797,0.8806,0.9732,1.0454,1.1172,1.1886,1.2502,1.2914,1.3526,1.4036,1.4546,1.4856,1.5264,1.5472,1.6178,1.6386,1.5792,1.5778,1.5942,1.6036,1.615,1.5986,1.6428,1.6382,1.6636,1.6758,1.696,1.7182,1.7512,1.7884,1.8406,1.9116,1.9298,1.9476,1.9468,1.9166,1.8876,1.8966,1.8774,1.8544,1.8402,1.845,1.8436,1.7914,1.789,1.7856,1.7514,1.7388,1.7154,1.6768,1.6572,1.6506,1.628,1.5894,1.5868,1.546,1.515,1.464,1.453,1.402,1.3208,1.2894,1.218,1.1662,1.0944,1.0418,0.9688,0.9734,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
